Node ID,X,Y,Z,R, Theta(Deg.),Theta(turn.), 
1000133,-19.2608890533,-78.2265396118,194.098968506,80.5628533926,256.167809493,2.71157724859,
1000134,-9.50392818451,-78.29296875,195.830718994,78.8676968513,263.078768839,2.73077435789,
1000135,0.188026919961,-77.1664733887,197.559158325,77.1667024653,270.139608915,2.75038780254,
1000136,9.65759372711,-74.8141784668,199.28527832,75.4349416137,277.355506542,2.77043196262,
1000137,18.7560386658,-71.2855453491,201.007522583,73.7117220132,284.741070662,2.7909474185,
1000138,27.3512954712,-66.663482666,202.727096558,72.0563202302,292.307804636,2.81196612399,
1000139,35.3239173889,-61.0358314514,204.448730469,70.520577569,300.05971168,2.83349919911,
1000140,42.5585517883,-54.4890480042,206.179901123,69.1396173168,307.991537998,2.85553204999,
1000141,48.9339256287,-47.1080970764,207.9296875,67.9242363784,316.089103159,2.87802528655,
1000142,54.3310432434,-38.9895172119,209.704299927,66.8733482961,324.335691883,2.90093247745,
1000143,58.6727638245,-30.2650871277,211.500442505,66.018699727,332.71402396,2.92420562211,
1000144,61.9093132019,-21.076631546,213.314926147,65.3986808618,341.199185404,2.94777551501,
1000145,64.0079116821,-11.5666542053,215.146286011,65.0446019852,349.756814641,2.97154670734,
1000146,64.9478607178,-1.87640488148,216.994049072,64.9749606163,358.345131283,2.99540314245,
1000147,64.7187194824,7.85337209702,218.858947754,65.1934667336,6.91879914964,3.01921888653,
1000148,63.3261566162,17.4810638428,220.747772217,65.6946702926,15.4320647154,3.04286684643,
1000149,60.7855873108,26.8646030426,222.669281006,66.4574640003,23.8433575038,3.06623154862,
1000150,57.1208724976,35.8600311279,224.630493164,67.4443170873,32.1202764841,3.08922299023,
1000151,52.3700141907,44.3217010498,226.635467529,68.6078098344,40.2418487027,3.11178291306,
1000152,46.5927467346,52.1068496704,228.684341431,69.8999844839,48.1976497887,3.13388236052,
1000153,39.8929290771,59.1021194458,230.775939941,71.3057242677,55.9813170405,3.15550365845,
1000154,32.4001693726,65.2256164551,232.911270142,72.8296094821,63.5845733405,3.17662381483,
1000155,24.2320175171,70.3953857422,235.091384888,74.4493183766,71.0051356049,3.19723648779,
1000156,15.5028858185,74.5239715576,237.315383911,76.119391783,78.2486164441,3.2173572679,
1000157,6.33343887329,77.5215988159,239.579040527,77.7798864163,85.329364113,3.23702601143,
1000158,-3.13959383965,79.3049087524,241.873092651,79.3670309493,92.2670928002,3.25629748,
1000159,-12.7598705292,79.8527374268,244.184692383,80.8657774987,99.0786858177,3.27521857172,
1000160,-22.373626709,79.2184524536,246.50352478,82.3173273452,105.771244265,3.29380901185,
1000161,-31.8441371918,77.4460830688,248.822006226,83.737356396,112.351394008,3.31208720558,
1000162,-41.039604187,74.5636672974,251.132858276,85.1116301845,118.828245869,3.33007846075,
1000163,-49.8219146729,70.588684082,253.427078247,86.4001475815,125.214671899,3.34781853305,
1000164,-58.0400047302,65.537147522,255.69229126,87.5429029357,131.528251451,3.36535625403,
1000165,-65.5278778076,59.4394073486,257.91116333,88.4700283482,137.78927431,3.38274798419,
1000166,-72.1591415405,52.3994903564,260.068359375,89.1776221789,144.014135448,3.40003926513,
1000167,-77.874786377,44.5787239075,262.158172607,89.7315160826,150.211406915,3.4172539081,
1000168,-82.6284332275,36.1213607788,264.178833008,90.1787706844,156.387257612,3.43440904892,
1000169,-86.3715133667,27.155374527,266.129882812,90.5397851055,162.546749265,3.45151874796,
1000170,-89.0461883545,17.800447464,268.010467529,90.8079269138,168.695506053,3.46859862793,
1000171,-90.5821380615,8.17907047272,269.817749023,90.9506510675,174.840496845,3.48566804679,
1000172,-90.8991622925,-1.57263123989,271.545806885,90.91276519,180.991165838,3.50275323844,
1000173,-89.9535064697,-11.2989234924,273.187194824,90.6603496479,187.159340923,3.51988705812,
